,ID,Tweet,Label
1685,68168,best player ever,NOT
1686,28696,coolest,NOT
1687,72205,please source video antifa violent towards let see source,NOT
1688,49913,big true,NOT
1689,24885,endure assault every aspect life personality never seen politics relentless come side day new drama emerges supporter deal would test any1 psychological warfare,NOT
1690,26889,real fact suck pussy grabber mother fucker,OFF
1691,44972,radical left antifa victim culture 100 gender hate speech act aggression free speech limited gun sanctuary city illegal right open border trump derangement syndrome voting party platform feeling fact,NOT
1692,40193,david birnbaum invisible man except election time exactly worst liberal arrogance amp complacency mention arrogance amp contempt elector,OFF
1693,83731,probably wrote together pissing mcdonalds coffee,OFF
1694,49215,called espionage plan site help boss moscow,NOT
1695,97004,yes brain effected one sharpest attorney america maybe effected brain tge meant,OFF
1696,20494,get kavanaugh want investigation cnn,NOT
1697,33166,white supremacist mean antifa,NOT
1698,41459,actually engaged extortion racket via austerity borrowed like,NOT
1699,45259,sure point gun control nra agree selling liquor still wanting people drink responsibly would able understand people industry make good business sense,NOT
1700,39124,would order cohen print money amazing bad dishonest purposefully spreading fake news,OFF
1701,47621,authoritarianism terrifying destructive right conservative authoritarian neo liberal fascism right wing left wing centrist politics privatise profit burdening tax payer risk bad deal centrism unpopular,OFF
1702,95882,met ian sinclair brook one piece wish would known character voice actor met,NOT
1703,32081,every one council,NOT
1704,86166,gun control leftist rather child responsible parent locked front door didnt let get involved neighbor dv shir 22 could grab couldnt leavem shes lucky didnt find first,NOT
1705,63865,candidate governor friend individual support antifa trump maga syria israel alternativefacts walkaway walkawayfromdemocrats liberalismisamentaldisease news kavanaugh sugardaddyneeded democratic socialist taxpayer working family url,NOT
1706,34819,phony opportunist look million making gullible people let see donates million help hometown oh well people money use money untouchable,OFF
1707,69258,role gun control play school safety,NOT
1708,10826,report reaching tweeted earlier kaduna stadium,NOT
1709,48539,whole milk thing lie anyway needed weird thing human save money labour membership x,NOT
1710,46843,appeal kind wrong e would beat sh,OFF
1711,52241,leading trump opposition since day ne,NOT
1712,27450,emmy host monday night take shot trump conservative maga boycotthollywood url,NOT
1713,94161,helpmto buy help homeless oh help low income oh work poverty time high help oh thanks nothing,OFF
1714,43479,meanwhile medium antifa url,NOT
1715,48375,watching liberal get uppity though best part jump defend scum ever,NOT
1716,27251,resist dems amp msm blasting story imagine false story conservative count url,NOT
1717,51846,yes,NOT
1718,54021,planning run 2020 joe lost natural mind,OFF
1719,74880,happening lecor frame rate decent amount frame drop,NOT
1720,38005,literally white nationalist radical enemy state lucky hunted federal agent like terrorist citizenry act state place soon enough acta non verba theresistance resisttrump antifa url,OFF
1721,12310,conservative quit rather fight betray every claim con patriot amp fight constitution reveals extremism amp defeatism dems know win stick together history prof,OFF
1722,52829,lmao world league viewership compared league legend overwatch c go main issue format shit game console need fix one console could turned advantage uf u capture attention joe shmo,OFF
1723,38700,fantastic alamo sacred u blight history time better left erased,OFF
1724,39157,oh wait read wrong hfjdhd know infinity war huh,NOT
1725,29839,alternative people died pr freakin hurricane half wit,OFF
1726,89395,reply make sense,NOT
1727,77792,cult pointed brother 500 fb follower love talk hate bash liberal referred right wing cult,NOT
1728,94521,god know punch carole reunion smug asshole know dealing lot hope well,OFF
1729,70216,turn wall,NOT
1730,36236,dead url,NOT
1731,23820,traditionalist fuddy duddy conservative form convenient horseshoe feminist come lot woman issue reason grounded chivalry sex difference rather equality result look similar,NOT
1732,66109,thought canada strict gun control help understand happening,NOT
1733,62968,care,NOT
1734,32343,last hit ounce relevance netherlandstaxhaven,NOT
1735,30254,another reason vile,OFF
1736,51443,insider working trump really look way release hound,NOT
1737,62557,least brain fall first place unlike conservative believe everything handler feed,OFF
1738,86758,look like urinating water,OFF
1739,85931,come texan man replace ever maga2018,OFF
1740,18569,b still boycotting nfl,NOT
1741,94225,follback,NOT
1742,26655,eric pay tax go straight jail,NOT
1743,96110,,NOT
1744,30844,one thing sure know write op ed dumber bucket rock,OFF
1745,67387,short felt bow mention engineer,NOT
1746,39360,cause dead clue,NOT
1747,87509,understand heard heard picture scar trauma illegalalien left car middle 405 fwy 1982 18 badly damaged california losangeles kavanaugh maga url,NOT
1748,96520,6 clearly team conservative striving uphold notion virtue idea reasonableness liberal completely violating social contract score political point work side upholding end bargain,NOT
1749,30255,beto dangerous man told hit run driver would stand like hit u illegals want run hell,NOT
1750,98318,making fun woman making fun liberal supporting barbaric tradition covering woman body garbage bag men might inclined rape given moment,OFF
1751,74815,like get fired espn,OFF
1752,52628,go pick u fuck uber,OFF
1753,38672,exactly liberal dems think people right funny pitted really interest similar nuance criminal defense attorney fight every day protect bill right,NOT
1754,74318,care good player owned club suspend year make train youngster tell bad look like set example,OFF
1755,14336,put much thought antifa goon ripping downtown seattle apart every holiday,OFF
1756,69281,try looking plain old democrat liberal one conversation,NOT
1757,36789,bitch wanna know,OFF
1758,69848,th taking knee anything 2do w military conservative hate far care vaterans smh trumpsamerica,NOT
1759,65741,zero evidence gaff job thing hijinx chicanery two buffoon platform moral conservative cdnpoli,OFF
1760,49074,typical violent antifa hooligan stalking california causing mayhem url,NOT
1761,65836,need euthanasia,NOT
1762,91649,nazi told join antifa,NOT
1763,83018,invite show let tell interview brock long know cult45politburo sound unhinged parroting fema admins line b tried fight back long b,OFF
1764,94883,need stop expecting liberal act reasonably murder baby completely unhinged long crazy keep voting crazy party get crazy tds real,NOT
1765,35216,perhaps myers house wynn run smithsgrove leader thorn cult used think friend revealed true intention madman,OFF
1766,16577,myyy nigga,OFF
1767,65680,yes joy say six half year correct sociopath stuck f r h e n e x six amp one half year maga2kag winning,OFF
1768,96859,pathetic,OFF
1769,78718,credible looney liberal,NOT
1770,31947,advocating gun control right car kill drunk driver banning car alcohol,NOT
1771,92226,good shit bad though,OFF
1772,45129,harrison ford using renewable energy power home using power plant rest neighborhood using power plant releasing toxin air,NOT
1773,65592,lois c k issue asking inappropriate question put category racist people assault others sexually seems bit top case remember used use law decide person guilt punishment,NOT
1774,71524,get woman like come forward men like finally come forward men like either slut shame call liar men like shy lot victim remain silent,OFF
1775,83365,dense point presume someone guilty part group popular target southern white 40 black men modern liberal conservative white men devil,OFF
1776,47546,way go liberal taking away american smh,NOT
1777,17271,think christian,NOT
1778,10979,sadder still guy exist bunch far left child dress like isi burn flag attack journalist yet young leftist activist posing journalist even cover group antifa violence talk bizarro world,NOT
1779,15422,ready whenever,NOT
1780,26012,leader antifa,NOT
1781,39599,george constanza famously said believe true lie jerry situation could someone believe hero stopping conservative appointment liberal justify everything bad including violence,NOT
1782,84894,kavanaugh confirmed two sexual deviant sitting supreme court conservative nominated republican democrat put woman scotus republican put perverted men lifetime stopkavanaugh stoptrump savescotus,OFF
1783,53622,see referred tv segment support response easy see race baiter bring emotion trying elicit unfortunate ur willing sacrifice black people make big man,OFF
1784,49452,fucking delusional,OFF
1785,67985,already knew lmao stay u deplorable bigot getting ready fight country wwg1wga,OFF
1786,41808,liberal evolutionary biologist really talk like hillbilly trying sound superior,NOT
1787,17948,let forget democrat one wanted keep slavery alive,NOT
1788,96896,another person blocked camillekruger42 person vulgar sort agenda copy amp pasting every one ed tweet amp passing every single tweet sick amp creepy,NOT
1789,61109,ridiculous going vote point apparent accepts bribe,OFF
1790,71144,forget 7 year war previous perhaps economic crash 2008 consequence maybe need reminded stonewalling congress attempt gun control obama administration,NOT
1791,39461,gun control use hand,OFF
1792,55891,never skyped wa interested skyping ct message,NOT
1793,40031,fuckin love king tulip,NOT
1794,32711,lucky people tulsa saw needed share fellow fan levi jean yet another reason love levi url,NOT
1795,78914,well truly thought intruder home would suppose would revert police training sickens medium hype going get strictly white black horrible way around,NOT
1796,44561,law conservative unpopular group medium woman long failed woman sincere feminist movement bill clinton ted kennedy,NOT
1797,42048,wilson love life sonnykiriakis willhorton freddiesmith chandlermassey day happy day right url,NOT
1798,89550,10 kevin williamson excellent piece even bias conservative social medium giant still government business url,NOT
1799,59147,upside manga real cheap downside might get swallowed 400 part series,NOT
1800,91233,conservative vote fed stupidity,OFF
1801,82395,thank lovely beautiful,NOT
1802,85765,look like perfect illustration gun control letsgoshooting,NOT
1803,90077,ever stop lil cough eddandflow cough oh shit snapchat slip add,OFF
1804,39139,another dem tactic leftist good conservative,NOT
1805,59657,want kiss as,OFF
1806,84348,ask,NOT
1807,73783,sharper retirement,NOT
1808,67667,jealous cute scrunchie amp crocs wear proudly sweet pea,NOT
1809,61599,lying leftist,OFF
1810,63005,fuckkk know seen bitch slapper lmao,OFF
1811,41913,news outlet continue write story michael moore say one million really give hoot michael moore say,NOT
1812,46095,presenting new work social psychologist challenge perspective difference conservative liberal dgps2018 url,NOT
1813,11167,amazing liberal believe lie support agenda ford lady right loony tune liar kavanaugh mother ruled parent court year ago ford scrubbed social medium account hide true leftist activism liar,NOT
1814,21610,hard hearing ar15 inanimate object ar15 inherently evil gun control decrease gun violence armed citizen le likely become victim mass shooting holocaust prevented banning oven,OFF
1815,99208,fear tactic make people attack bullshit,OFF
1816,59925,exactly way defends pedophelia politicized science antifa riot cause one man entity totally charge whole world superstitious,NOT
1817,52000,stroke,NOT
1818,35442,disgraceful,NOT
1819,94397,ask antifa one like amp respect,NOT
1820,44219,liberal abortion call birth control,NOT
1821,36473,bitch meant didnt know zoomed bitch fun,OFF
1822,65730,yes presidency one absolute worst go back way,NOT
1823,94645,everybody talk weather confront make sure suit u never happens blather violence action antifa crocheting doily,NOT
1824,24720,liberal demonuts never learn conservative always find truth blow whole story,NOT
1825,79283,solidarity israel banner photo antideutsch infiltrator originally used online mag bunker connection fashy pro ek type 8chan leftypol board go image anti antifa crowd archived url,NOT
1826,24520,time gunsense crowd started calling police disarmed gun control exception police least logically consistent quest criminal one gun,NOT
1827,68117,maybe special,NOT
1828,94354,know mean independent medium read msm tell antifa fact violent leftist causing problem protest see right wing medium painting liberal protestors antifa,NOT
1829,54968,awewww u falling back blocking people end day man going day one give month strip fascist antifa mug like secrecy,NOT
1830,41560,chris christie kavanaugh allegation extraordinarily unfair url tcot maga rednationrising,NOT
1831,66545,insinuating rape victim credible polygraph admissible court,NOT
1832,50225,chicago strongest gun law nation highest homicide rate gun control really work url,NOT
1833,13692,holy shit people say nebraska fan please take dead program somewhere else keep vcr around watch highlight 90,OFF
1834,98434,holy shit way,OFF
1835,89284,living nickname tonight fucking nightmare ufc228,OFF
1836,25108,made last night,NOT
1837,84321,guy got acorn cheek lack walking around sense astonishing liberal,OFF
1838,42014,true busy pointing finger forgot important,NOT
1839,90169,doubt anything unhinged witch would leftest nutty professor mentally ill past business teaching anyonei suspect closet antifa member pd soros psycho going thing gorsuch lockherup mental ward,OFF
1840,57552,trump could get liberal scream bloody hell open transparency,OFF
1841,15598,5 thing blog succeed think 3 url url,NOT
1842,26918,happened kid still alive backstabber fraud,OFF
1843,91306,went high school dumb liberal prevalent area,OFF
1844,26585,condemning antifa violence fine bro,NOT
1845,95822,hope jerry unbelievable close minded url,NOT
1846,31933,pathetic loser utah would allow 2 happen wakeupamerica utah slc judge liberal sorry elizabethsmart url,NOT
1847,19700,awb effect crime resigned law 10 year 1st signed allowed sunset also beginning end clinton corrupt administration love screech gun control mean lose election,NOT
1848,39039,trashy thing sleep way top married men,OFF
1849,49130,susan collins puzzling kavanaugh allegation came late url tcot maga rednationrising,NOT
1850,80980,useful idiot longer need busy bothered gun control busy trying figure sway election favor gunna happen,OFF
1851,83816,followed new maga please follow back,NOT
1852,75113,ok wrong,NOT
1853,38880,know like lot left going lose,NOT
1854,14162,want gun control student person color keep armed taking gun lesson away nra know despicable evil wish simple answer gun gun control work checker board,NOT
1855,82108,know slam manifort suck know worry junior kushner mad hell know fire mueller busy puking bathroom understands asset seizure thing,OFF
1856,51798,beautiful,NOT
1857,93933,believe 40 year ago man went boy school way try stop confirmation blew face corrupt po,OFF
1858,70428,yes made resign maga,NOT
1859,14283,someone tell dumb republic,OFF
1860,22105,used mean permanent power oligarchy power conservative become like antifa amorphous faceless everchanging cast character used throw shade anyone opposes trump jerome corsi sold lie best recently,NOT
1861,33709,insanely ridiculous bullshit,OFF
1862,85868,want defined pul ease live 24 7 365 msmedia shit smear point marxine water sending antifa minion threaten public place learn give f ck pavlovian left think night night,OFF
1863,36451,question get amount money liberal wanted 30 year reason,NOT
1864,59754,devout member antifa though sure,NOT
1865,41668,brain still somewhere lost matrix liberal plain delusional matter url,OFF
1866,95136,spoke woman croatia today said 80 croatia love maga,NOT
1867,46226,hell think say dr ford mixed believed showing stunning ignorance issue partisan bias even heard dr ford say know horrible man,NOT
1868,68699,hello angel really sorry bother message help beautiful,NOT
1869,61935,like one bag lady see street bus mumbling cursing loud talking anyone listen please go away url,NOT
1870,20579,antifa would put nail pillow dont recommend,NOT
1871,72618,kid scored look like drop outta school somebody check,NOT
1872,99396,stop lying liberal said absolutely nut,OFF
1873,66474,european liberal conservative must stand together populism,NOT
1874,30248,url many heavy metal rocker conservative believed freedom unfortunatemy appeared money others truly believe helped end cold war,NOT
1875,57000,63 65 woman vouched 4 kavanaugh recanted accuser come forward wh scrambling stop demeaning trump tweet maga fbrparty gopcomplicit stopkanavaugh trumptrain crazytown alternativefacts url,NOT
1876,93983,imagine dr ford member minority antifa would firebombing judge residence identypolitics,OFF
1877,25339,think smart think,OFF
1878,63870,wonderful asset great influence,NOT
1879,94526,adorable,NOT
1880,58638,idea capitalist like competition joke capitalist like nothing government sanctioned monopoly essential public service spend le time lobbying british government,NOT
1881,68222,thanks maga,NOT
1882,89747,anything independent thinker loyal party aparachnik,NOT
1883,23664,believe even getting death threat conservative roll way plus amp attorney bankroll soros,OFF
1884,28166,empty headed bushie whore,OFF
1885,15266,tim kaine completely silent himtoo vasen violentleft antifa muslim virginia url,NOT
1886,73669,prove little know history new post wep war failure diplomacy enabled arm industry feeding taxpayer gun control last thing mind lied pro pay gun manufacturer,NOT
1887,13085,1 2 establishment may panicking trying get u abandon brexit liberal mp police say keep u safe leave eu say bankrupt house price fall food price rise url,NOT
1888,28865,tropic update u latest detail florence new 11 p advisory sure join u tonight 11 news nbcct url,NOT
1889,35474,love yo cute as,OFF
1890,76206,way response perfect example liberal deflection mope def dejected apathetic exactly liberal since clinton lost,NOT
1891,93765,know admissible attempting contaminate jury working overtime ensure found guilty,NOT
1892,70467,hmm biblical may want ask god right pretty sure supposed get church people care around persecution,NOT
1893,44209,baby url,NOT
1894,89043,would never guess employee play covet fashion game ipad free time strange phobia dog amazingly weird jump foot url,OFF
1895,90075,absolutely liberal upside,NOT
1896,47706,hell think acussed mean guilty woman accused man man judgekavanaugh voice right clear name need zipit,OFF
1897,19736,right well said,NOT
1898,40944,conclusion say paper know experiment like creationist blindly believe news say like catholic beliees every word pope,NOT
1899,50737,state sponsored kid protesting 2nd amendment youth invasion c took place young fascist training corralled c demand govt strip away liberty name gun control url,OFF
1900,32844,follow qanon wwg1wga greatawakening pain draintheswamp lockthemallup maga popcorn wwgonewgall,NOT
1901,99144,think coop trapped inside seriously know one considered anonymous could family member money jared nothing lose everything gain position fiasco,NOT
1902,36104,put kaepernick squad anytime justdoit,NOT
1903,30687,ukip scotland mep david coburn mep said theresa may capitulating start organised leaving eu deal amp put deal table told eu get deal brexit conservative,NOT
1904,88646,flawed looking large problem narrow lens,OFF
1905,31831,standing trump strong maga url,NOT
1906,51800,imagine unironically believing liberal support antifa,NOT
1907,34498,lefty globalist noonecares,NOT
1908,81503,total phony,OFF
1909,76976,hope true another good death nail liberal chance amazing respect money hard working canadian,NOT
1910,29459,glad team michelle obama bet,NOT
1911,25009,yes gilmer make laugh much,NOT
1912,13964,making conservative sick make polling place,OFF
1913,27837,glorita,NOT
1914,77889,replaced another muslim,NOT
1915,41745,930 pm 3rd round gun control whining sen blumenthal hand still shaking like leaf tell judge get real world millionaire idea real world kavanaughconfirmationhearings,OFF
1916,66826,congratulation putting nfl toilet,OFF
1917,73768,would thought nazi incel spunktrumpet like shapiro would actually feel rage antifa film,NOT
1918,23094,nobody care think want elected haha helping party either stay helping conservative progressive dont like,NOT
1919,98130,seriously really believe crap move offensive ugly side unbecoming,OFF
1920,64667,alex fuckin beautiful,NOT
1921,98942,attention publicizing antifa target list account list high profile name many random trump supporter name twitter suspended account please help report check account list,NOT
1922,21280,looking forward show invite caller regret voting federal liberal 2015,NOT
1923,27238,thank everyone making possible amazing beautiful bear member oliver army appreciate everything make life better,NOT
1924,21376,toad one top nobama best described maga trump2020 url,NOT
1925,82360,wow cell phone blinking must incoming e mail notice could email seen whi beena well wondering could give email address friend high shcool,NOT
1926,83918,pope dope,OFF
1927,64278,lying pm like bliar end tory party amp tory party member remainers refuse discus tory party please get rid total liar hook corrupt convict,OFF
1928,13184,10 place promote blog free massive traffic one blogger expect blog url,NOT
1929,58016,market liberal party,NOT
1930,37451,pretty oh goodness,NOT
1931,49479,could kiss as complete disgrace senator votehimout voteblue votethemout blackmail url,OFF
1932,97852,suggesting way climate barbie lead example something liberal know 5 ethic code violation prove,NOT
1933,58617,,NOT
1934,12913,favorite person earth know ever hungry want food bought 40 count bagel bite steel yard walmart able eat please keep mind,NOT
1935,46541,brave enough say late party fat boy ppl calling potus nazi smh,NOT
1936,87405,anymore excuse fuck meme,OFF
1937,14486,fool denying one free speech deny free speech,OFF
1938,53947,added video playlist url combat mon frere v ismael et maga assassin v david le boxer yfc 2,NOT
1939,75880,frenkenstien need pay every dime back stolen american people disgrace senate people,OFF
1940,77032,great information husband smi thankful ok many heartbreaking diagnosed almost 25 yr ago seem made much progress time learned lot thank,NOT
1941,23711,stay vigilant conservative,NOT
1942,91340,btw heard antifa lately since soros ran without paying violent riot across u,NOT
1943,18574,seriously guess comedy easier get viral tried drawing shit xd,OFF
1944,72045,liberal liberal,NOT
1945,71500,obama took away constitution u fact sanctuary state take away guarantied protection invasion obamas blm antifa take away guarantied protection domestic violence way gun control law come article 4 sec 4,NOT
1946,22391,quebec election liberal promise money buy electric car url,NOT
1947,31786,listen carefully qanon qanuck asktheq wethepeople thegreatawakening thestorm maga wwg1wga url url,NOT
1948,20645,brexit split conservative labour remains devided leaderless subject tuc split across union uk danger fragmenting surely way unite u vote final exit deal wto v remain meanwhile listen option evenly,NOT
1949,89408,happy birthday dad ily thanks best man caring u love appreciate,NOT
1950,27889,hell yeah fuckig,OFF
1951,61602,holy shit get lawyer false advertisement colon football player vag head,OFF
1952,64869,love plan come together maga nexit url,OFF
1953,52580,maybe lying responding,NOT
1954,20778,hmmmm think held bit longer might see face hear name,NOT
1955,10629,need court clairvoyant liberal,NOT
1956,52724,vetsresistsquadron bullshit girl scout veteran never met veteran served anyone gun control advocate,NOT
1957,53591,liberal got crap everything,OFF
1958,22240,2 league probably getting lifetime ban,NOT
1959,13419,everybody roy ayers 76 url maga trump usa url,NOT
1960,17339,asks deez taste,NOT
1961,38143,hmmm piss portion population actually supported football shocked number took nose dive shocking,OFF
1962,66781,liberal want bert ernie gay wtaf,OFF
1963,31005,hero,NOT
1964,99815,football fan,NOT
1965,39767,bribery giving something someone like nra giving republican money came russian ignoring gun control 3 4 american want one saying giving anything time represent majority people maine u,NOT
1966,96697,people chicago hell gun control work town,OFF
1967,90182,rotated wrong way look like gliding,NOT
1968,15795,mention one allegedly defend freedom liberty use nsl mccarthyism silence dissent almost sent paratrooper quash candlelight revolution conservative hate democracy,NOT
1969,80206,alert resigning,NOT
1970,11552,like fuckin cool hold horse freckle ohhhjhhh god,NOT
1971,43764,delusion think calling hrc backer idiot attacking messenger messenger one signed took delivery message packaged sent dnc,OFF
1972,53137,persona project mask insecurity hurt disappointed politics dirty business move make difference hillary lost many people sat last election get involved displacing devin nunes duncan hunter calif,OFF
1973,61621,america destroyed president cancer democracy sad,OFF
1974,90889,yes yes melanie boyfriend,NOT
1975,56554,reprehensible durbin,NOT
1976,67518,truly adorable happy birthday baby boy,NOT
1977,83283,democrat year power remember woman well bad liberal hypocrite worst kind,OFF
1978,37600,antifa caught guard getting confronted last person url via go scott one strongest supporter trump persistance,NOT
1979,71352,wise time capitulate liberal demand example allowing day kavanaugh hearing offering fake accuser opportunity testify oath smart politically liberal demanded grassley said hell,NOT
1980,38375,see speechless,NOT
1981,85376,chelsea clinton cfr,NOT
1982,79038,emo thank keep good work fighting fakenews msm tweeting retweeting true good work maga,NOT
1983,72456,appears edited portion antifa talk latest episode like file formal complaint,NOT
1984,15227,bye week,NOT
1985,44085,nut job republican thinking support let kid murdered school policy say emma gonzalez idol gun control advocate fooled unless want liberal policy personally hell,OFF
1986,78581,doesnt want face responsibility action wrong job without taking account bit shit avfc bruceout,OFF
1987,62590,lying,NOT
1988,71433,fuck detect attitude text bubble,OFF
1989,17314,long thought liberal child trapped adult body,OFF
1990,10496,friended zerin fb since left bangladesh bright young lady,NOT
1991,76900,yeah painted cat good,NOT
1992,30893,afraid liberal screamed transparencynow potus screaming keep secret truth want seen liberal hypocrite amp alphabet agency bad apple involved soft coup tick tock,OFF
1993,36515,ready red tsunami,NOT
1994,13533,speak trump family become punching bag left best done long time left party antifa jumped also almost elected hillary hillary,NOT
1995,93400,deep corruption puerto rican government cause ppls misery billion sent amp foresight harden amp secure power system island likely get hit puerto rican government m fault,OFF
1996,97751,attention publicizing antifa target list comprised trump supporter name high profile name many random everyday trump supporter twitter suspended account check list,NOT
1997,47988,pope satan incarnate,OFF
1998,14968,agree catherine gun control law main solution problem 102 23879,NOT
1999,64154,thought conservative one trying rewrite history url,NOT
2000,99244,oh lol,NOT
2001,84630,awww cupcake suck lost get,OFF
2002,34481,sad grew christian republican home longed free like liberal cool kid new liberal worse 1950 parent ruin everything quest prove getting picked last gym wanted play watch fake injury,NOT
2003,41818,deserving woman happy,NOT
2004,41543,url read wage rebellion beautiful moment made suspicious article confirmed,NOT
2005,77089,thursdaythoughts fuck liberal forever,OFF
2006,22500,exclusive soros backed activist slip cash anti kavanaugh protester arrest url via,NOT
2007,79141,get busy maga confirmkavanaugh demsdesperate url,NOT
2008,88013,president feeling totally opposite cnn feeling say cnn liberal,NOT
2009,22361,love feeling u get going blue purple discovery new sexy loot,OFF
2010,57051,whatever enough antifa amp rest stay home peaceful dignified point last time left wait,NOT
2011,34508,many people around government want asset strip nh sell profiteer ideological whim british people smack arrogance greed,NOT
2012,95645,2 weird way debate section 33 reminds gun control debate u law allow people gun designed kill people yet shocked gun used kill people assumed would restrain,OFF
2013,82993,get map safety legit,NOT
2014,17716,hope invite antifa good luck amp safe,NOT
2015,80270,people like greatest campaign tool conservative thanks service loonyleft,NOT
2016,99481,salesforce billionaire marc benioff buy time 190 million url tcot maga rednationrising,NOT
2017,62839,eric ur jeff session,NOT
2018,73980,clearly bc cheerleader smaller girl whooped as slammed ground everything,OFF
2019,61702,fucking idiot,OFF
2020,73245,still want yo know stairway heaven,NOT
2021,74401,q firerosenstein lisapage peterstrzok maga lockherup qanon qclearancepatriot qclearance americafirst u1 uraniumone lockherupalready uraniumonedeal url,NOT
2022,38445,dick drunk real deal,NOT
2023,40567,care murdered care whether weed home like whole lot american care said 100 pair sock victim trying smear victim despicable,OFF
2024,93077,know gun control mean public gun mean stricter gun regulation making process acquiring gun harder go gun store get gun leave 22 minuet go gun show get one faster,NOT
2025,17319,true point gun control total bullshit,OFF
2026,66326,liberal drive republican poll worry,NOT
2027,91626,lmao shitty quality mind either lowland one sound better,OFF
2028,86932,omg cute url,NOT
2029,75876,billy bargain,OFF
2030,16736,lol going jail,OFF
2031,82225,act doj employee stalking trump appointee hitting staged protest maxine water part plan antifa ag session part plan stonewalling protecting status quo,NOT
2032,21807,exactly tweet well making fun liberal insanity god help,OFF
2033,30080,brad god scripture sense justice consuming fire remains today theonomists forget 1 2,NOT
2034,75767,h1t evonomy malaise maga,NOT
2035,60301,yet know actually antifa member far right pretending violent antifa make people like think dangerous hmm,NOT
2036,91284,bcashhhhhhhhhhconnectttt,NOT
2037,62418,tear laughing hard every single time see priceless cnn scoop antifa rally weather story creative cameraman job worst elaine would say guy sponge worthy come cnn hire guy creative consultant least,NOT
2038,93286,side ran crowd killing someone u mentioned antifa like anywhere close hate filled platform kkk heard u deflection amp excuse next,NOT
2039,64577,honored included fine patriot thank rena maga dean url,NOT
2040,26123,war conservative never stop,NOT
2041,22946,little known fact balaam raced donkey gambled race one day fastest as winning jerusalem sweepstakes right finish as lost control running samaritan two african local antifa saw whole thing blamed fastest as,OFF
2042,72309,come disavow w sign else linked charlottesville trump say antifa bad,NOT
2043,94885,hoping probably biggest crowd racist bigot country back antifa,OFF
2044,31261,oyela please yesterday yet credit account oh,NOT
2045,73770,skewer sushma swaraj also treason r inconsistent like u leftist liberal take ur bloody poison somewhere else,OFF
2046,65486,especially liberal found buying bribing vote kavanaugh,NOT
2047,82751,bull hit keep coming expected accept allegation face value left swamp plot thickens need offender confirmkavanaugh maga url,OFF
2048,96626,one called politically morally bankrupt said would get behind opposed brexit,NOT
2049,67674,glad least safe sorry hear whole mess,NOT
2050,86594,someone photoshop pic toad maga cap confederate flag kart,NOT
2051,31793,even wear shit buy move away,OFF
2052,12957,divert defame voted get thing done b c well mannered,NOT
2053,67908,republican make stand demand proof allegation liberal country wasted much time investigating back back false allegation liberal left u time investigate corruption,NOT
2054,64664,2 hour midnight said call girl awkward,OFF
2055,31885,would happen support gun control would nra help opponent,NOT
2056,92199,lying fbi crime maga magats url,NOT
2057,41241,literally bible conservative love thump never read,NOT
2058,83251,justdoit nike,NOT
2059,63451,absolutely agree tried rallying people twitter asking follow strength number vote work poll early election election day speak liberal forwarded maxine walter rant secret service,NOT
2060,95606,oh fuck tmi queen thing control conversation subtly god help comment habit decision swear god,OFF
2061,70044,spelled big dick wrong,OFF
2062,48548,2 republican men picture 85 84 men age law maker old sorry young republican like young conservative born 40 year age,NOT
2063,68404,opinion mine best country,NOT
2064,42063,ward really good every successful test player good presenting commentating ward key welcome addition sky team,NOT
2065,89526,guy featured splendidrainco etsy page censored etsy find site search engine direct link according instagram post basically leaving dry,NOT
2066,27618,absolutely nothing ever came,NOT
2067,31412,guess sit shut missy major problem situation since none u word assume telling truth politics,NOT
2068,40868,turn cody sanjuro wilson fancy samurai probably collect fake sword riceking usefulidiot qanon maga url,NOT
2069,29213,hi amy book read list thanks speaking hope well,NOT
2070,90181,exactly sorry till found people cosign bullshit idiot pair,OFF
2071,68556,whoa resist liberal fakenews democrat pp antifa womensmarch maxinewaters kavanaugh hillaryclinton maga maddow votered2018 whole kitchen sink,NOT
2072,49644,dick durbin gonna happen blame shitcago,OFF
2073,26816,lt god chosen leader as fuck christian conservative gt baptist pastor brian kaylor claim sarah huckabee sander lie defend god chosen leader url,OFF
2074,79379,metoo movement extension democrat kkk amp hate group antifa another form lynching oppose agenda metoo people jump ban wagon name justice perpetuate mass bullying threaten expose,OFF
2075,77539,liberal dangerous say anything push agenda victim judge kavanaugh wife daughter,NOT
2076,43468,talking comment nick fascist brittany mean nothing like said antifa,OFF
2077,59232,defending making excuse obvious bad behavior sure get,NOT
2078,24055,spot speedy always victim thing going way far cry graf sport even though stats suggest one great,NOT
2079,60343,thank god ban conservative social medium,NOT
2080,34214,gibraltar people hostage remaining brexit negotiation care fig,NOT
2081,22008,kidding pissed sorry excuse human,NOT
2082,10401,incoming gun control patrol,NOT
2083,26623,many issue facing australian voter single obsession australian conservative bullying transgender child url,OFF
2084,81605,imagine stupid,OFF
2085,68105,lovely intelligent girl know young age,NOT
2086,30186,think crack,OFF
2087,21229,saw group freshman wearing maga bucket hat hate school,OFF
2088,52028,reading letter say know ford unlike kavanaugh letter woman say left wing liberal threatening woman life,NOT
2089,43347,gonna show difference fire amp air sam donald gemini unpredictable like air kahlili mack aries always gonna fire every snap ball every game whole game sam donald trash trash trash like donald trump,NOT
2090,22011,another reason root panther maga,NOT
2091,80819,gorgeous,NOT
